1403638129445096960, 1403638155445096960
1403638155445096960, 1403638161645096960
1403638161645096960, 1403638170395097088
1403638170395097088, 1403638176445096960
1403638176445096960, 1403638185895097088
1403638185895097088, 1403638201845096960
1403638201845096960, 1403638207395097088
1403638207395097088, 1403638522127829504
1403638522127829504, 1403638548977829376
1403638548977829376, 1403638564927829504
1403638564927829504, 1403638584727829504
1403638129745096960, 1403638155095097088
1403638155095097088, 1403638160495097088
1403638160495097088, 1403638171095097088
1403638171095097088, 1403638179545096960
1403638179545096960, 1403638191045096960
1403638191045096960, 1403638202645096960
1403638202645096960, 1403638219945096960
1403638219945096960, 1403638543577829376
1403638543577829376, 1403638560327829504
1403638560327829504, 1403638576577829376
1403638576577829376, 1403638592977829376
1403638129745096960, 1403638155095097088
1403638155095097088, 1403638160495097088
1403638160495097088, 1403638171095097088
1403638171095097088, 1403638179545096960
1403638179545096960, 1403638191045096960
1403638191045096960, 1403638202645096960
1403638202645096960, 1403638219945096960
1403638219945096960, 1403638543577829376
1403638543577829376, 1403638560327829504
1403638560327829504, 1403638576577829376
1403638576577829376, 1403638592977829376
1403638129745096960, 1403638155095097088
1403638155095097088, 1403638160495097088
1403638160495097088, 1403638171095097088
1403638171095097088, 1403638179545096960
1403638179545096960, 1403638191045096960
1403638191045096960, 1403638202645096960
1403638202645096960, 1403638219945096960
1403638219945096960, 1403638543577829376
1403638543577829376, 1403638560327829504
1403638560327829504, 1403638576577829376
1403638576577829376, 1403638592977829376
1403638129745096960, 1403638155095097088
1403638155095097088, 1403638160495097088
1403638160495097088, 1403638171095097088
1403638171095097088, 1403638179545096960
1403638179545096960, 1403638191045096960
1403638191045096960, 1403638202645096960
1403638202645096960, 1403638219945096960
1403638219945096960, 1403638543577829376
1403638543577829376, 1403638560327829504
1403638560327829504, 1403638576577829376
1403638576577829376, 1403638592977829376
1403638129395097088, 1403638154495097088
1403638154495097088, 1403638161245096960
1403638161245096960, 1403638169795097088
1403638169795097088, 1403638174795097088
1403638174795097088, 1403638183595097088
1403638183595097088, 1403638199145096960
1403638199145096960, 1403638209845096960
1403638209845096960, 1403638522227829504
1403638522227829504, 1403638550177829376
1403638550177829376, 1403638566077829376
1403638566077829376, 1403638584977829376
1403638522627829504, 1403638540077829376
1403638540077829376, 1403638547477829376
1403638547477829376, 1403638554127829504
1403638554127829504, 1403638560977829376
1403638560977829376, 1403638566627829504
1403638566627829504, 1403638576777829376
1403638576777829376, 1403638586177829376
1403638586177829376, 1403638596177829376
1403638596177829376, 1403638605527829504
1403638522627829504, 1403638540077829376
1403638540077829376, 1403638547477829376
1403638547477829376, 1403638554127829504
1403638554127829504, 1403638560977829376
1403638560977829376, 1403638566627829504
1403638566627829504, 1403638576777829376
1403638576777829376, 1403638586177829376
1403638586177829376, 1403638596177829376
1403638596177829376, 1403638605527829504
1403638130245096960, 1403638156445096960
1403638156445096960, 1403638162345096960
1403638162345096960, 1403638170095097088
1403638170095097088, 1403638176995097088
1403638176995097088, 1403638184345096960
1403638184345096960, 1403638200445096960
1403638200445096960, 1403638212695097088
1403638212695097088, 1403638524277829376
1403638524277829376, 1403638558727829504
1403638558727829504, 1403638574477829376
1403638574477829376, 1403638590827829504
